,0
MPP2,1.0
MSR1,1.0
MTMR8,1.0
MUC12,1.0
MXRA5,1.0
MYB,1.0
MYC,1.0
MYH1,1.0
MYH2,1.0
MYLK,1.0
MYT1L,1.0
NAA25,1.0
NCR1,1.0
NDST4,1.0
NEGR1,1.0
NID1,1.0
NLGN4X,1.0
NLRP1,1.0
NLRP12,1.0
NOTCH4,1.0
NPIPA5,1.0
NPIPB15,1.0
NPIPB6,1.0
NPM1,1.0
NPSR1,1.0
NR1H3,1.0
OGDHL,1.0
OPRD1,1.0
OR10H5,1.0
OR10J1,1.0
OR11H1,1.0
OR13D1,1.0
OR2J2,1.0
OR2M7,1.0
OR2T2,1.0
OR2T4,1.0
OR2T8,1.0
OR4C16,1.0
OR4C5,1.0
OR4C6,1.0
OR4D2,1.0
OR4D5,1.0
OR4K13,1.0
OR4M1,1.0
OR4Q3,1.0
OR5D16,1.0
OR5M11,1.0
OR5T1,1.0
OR6C76,1.0
OR7G2,1.0
OR8J3,1.0
OR8K3,1.0
OXCT1,1.0
PARK2,1.0
PAX5,1.0
PCDH9,1.0
PCDHA1,1.0
PCDHA3,1.0
PCDHB1,1.0
PCDHB11,1.0
PCDHB13,1.0
PCDHB7,1.0
PCED1A,1.0
PDE4C,1.0
PDK3,1.0
PGM2,1.0
PGM5,1.0
PHF6,1.0
PIK3R3,1.0
PIM1,1.0
PLA2G2E,1.0
PLEKHA7,1.0
PML,1.0
PMS1,1.0
POLE2,1.0
PPARG,1.0
PPP1R26,1.0
PPP2R1B,1.0
PRG4,1.0
PRODH2,1.0
PRPS1L1,1.0
PRSS1,1.0
PRX,1.0
PSG1,1.0
PSG6,1.0
PTK2B,1.0
PTPRK,1.0
PXDN,1.0
RARA,1.0
RB1,1.0
RBM4,1.0
RET,1.0
RHBDF1,1.0
RHOA,1.0
RIMS2,1.0
RIOK1,1.0
RIT1,1.0
RNF149,1.0
RNF43,1.0
RPUSD1,1.0
RSRC2,1.0
RTN4RL2,1.0
RUNX1,1.0
RXFP3,1.0
RYBP,1.0
SAGE1,1.0
SAMD11,1.0
SCN4A,1.0
SDCBP,1.0
SELPLG,1.0
SIK2,1.0
SLC27A2,1.0
SLC39A12,1.0
SLC9A5,1.0
SLCO5A1,1.0
SLIT2,1.0
SLITRK4,1.0
SMAD2,1.0
SMARCA2,1.0
SMG7,1.0
SNRNP200,1.0
SNTG1,1.0
SOWAHA,1.0
SOX2,1.0
SOX4,1.0
SOX9,1.0
SPESP1,1.0
SPOP,1.0
SRPX,1.0
SYK,1.0
SYT8,1.0
TAB3,1.0
TAF5,1.0
TAS2R16,1.0
TATDN2,1.0
TBC1D25,1.0
TBCCD1,1.0
TCEB3C,1.0
TCF12,1.0
TESK1,1.0
TET3,1.0
TIAM2,1.0
TLE6,1.0
TLL1,1.0
TMEM132D,1.0
TMEM247,1.0
TMPRSS15,1.0
TMPRSS2,1.0
TMTC1,1.0
TNIP1,1.0
TNN,1.0
TOR3A,1.0
TP63,1.0
TPO,1.0
TPTE2,1.0
TRERF1,1.0
TRIML2,1.0
TRPM4,1.0
TSKS,1.0
TTC31,1.0
TUBA3C,1.0
TULP2,1.0
U2AF1,1.0
UBASH3A,1.0
UGT2B10,1.0
UNC13C,1.0
USP42,1.0
USP8,1.0
VCX3B,1.0
VEGFC,1.0
VIT,1.0
VPS52,1.0
WDR60,1.0
WNK4,1.0
WTAP,1.0
ZBTB16,1.0
ZBTB18,1.0
ZFPM1,1.0
ZNF114,1.0
ZNF211,1.0
ZNF215,1.0
ZNF24,1.0
ZNF281,1.0
ZNF331,1.0
ZNF384,1.0
ZNF486,1.0
ZNF492,1.0
ZNF517,1.0
ZNF592,1.0
ZNF610,1.0
ZNF630,1.0
ZNF676,1.0
ZNF804B,1.0
ZSCAN1,1.0
ZSCAN5B,1.0
ZSWIM8,1.0
AOC2.n,1.0
AOC3.n,1.0
ATP6V0A2.n,1.0
BAGE.n,1.0
BAGE3.n-BAGE4.n-BAGE5.n,1.0
FAM215B.n,1.0
FLJ36000.n,1.0
KCNJ18.n,1.0
KPNB1.n,1.0
NKX2.1.n,1.0
RNU86.n,1.0
SELO.n,1.0
YAF2.n,1.0
ZNF750.n,1.0
