,0
CDHR5,1.0
CDKN2A,1.0
CDR1,1.0
CEACAM7,1.0
CEBPA,1.0
CELA3A,1.0
CELSR1,1.0
CELSR3,1.0
CEMIP,1.0
CEP131,1.0
CHAT,1.0
CHD1,1.0
CHD5,1.0
CHD8,1.0
CHL1,1.0
CHRNA4,1.0
CIC,1.0
CLCA4,1.0
CLCNKA,1.0
CLCNKB,1.0
CLDN8,1.0
CLTC,1.0
CLUH,1.0
CMYA5,1.0
CNGA3,1.0
CNTN5,1.0
CNTN6,1.0
CNTNAP2,1.0
CNTNAP5,1.0
COL7A1,1.0
COLEC12,1.0
CORO1B,1.0
CR1,1.0
CROCC,1.0
CRX,1.0
CRYBA2,1.0
CTAG2,1.0
CTNNA1,1.0
CTNNA2,1.0
CTNNA3,1.0
CUBN,1.0
CYLC1,1.0
CYP2A6,1.0
DCAF12L1,1.0
DCHS1,1.0
DCHS2,1.0
DCLK1,1.0
DDC,1.0
DDX10,1.0
DIAPH3,1.0
DKC1,1.0
DLL4,1.0
DNAH11,1.0
DNAH12,1.0
DNER,1.0
DOCK1,1.0
DOPEY1,1.0
DPH2,1.0
DPP10,1.0
DPYD,1.0
DSG2,1.0
DTD2,1.0
E2F4,1.0
ECI2,1.0
ECT2L,1.0
EDAR,1.0
EDIL3,1.0
EDNRB,1.0
EFCAB3,1.0
EFCAB6,1.0
EGFR,1.0
ENC1,1.0
ENO1,1.0
EOMES,1.0
EP300,1.0
EPAS1,1.0
EPHA2,1.0
EPHA3,1.0
EPHA5,1.0
EPHA7,1.0
EPHX1,1.0
ERCC2,1.0
ETV3,1.0
ETV4,1.0
EVC2,1.0
EWSR1,1.0
F13A1,1.0
F13B,1.0
F2,1.0
F5,1.0
FAAH2,1.0
FAM109A,1.0
FAM160B2,1.0
FAM171A1,1.0
FAM171B,1.0
FAM208A,1.0
FAM208B,1.0
FAM47B,1.0
FAM47C,1.0
FAM65A,1.0
FAM65B,1.0
FAM90A1,1.0
FAT2,1.0
FAT4,1.0
FBXW7,1.0
FCN1,1.0
FCRL4,1.0
FFAR2,1.0
FGB,1.0
FGD6,1.0
FGFR3,1.0
FLI1,1.0
FLT3,1.0
FMN2,1.0
FMO4,1.0
FMR1NB,1.0
FNDC1,1.0
FOXA1,1.0
FOXP1,1.0
FPGS,1.0
FRAS1,1.0
FREM2,1.0
FRG1,1.0
FSHR,1.0
FSTL5,1.0
FYCO1,1.0
FZD9,1.0
GAD1,1.0
GALNS,1.0
GARS,1.0
GAS6,1.0
GATA3,1.0
GBP4,1.0
GDPD2,1.0
GIGYF2,1.0
GLI3,1.0
GLUD2,1.0
GNA11,1.0
GNAQ,1.0
GOLGA6L2,1.0
GPR37,1.0
GPR50,1.0
GPRC6A,1.0
GPRIN1,1.0
GRN,1.0
GTSE1,1.0
HAS2,1.0
HDAC9,1.0
HEATR5B,1.0
HECTD1,1.0
HECTD4,1.0
HECW1,1.0
HGF,1.0
HHAT,1.0
HHIPL1,1.0
HIVEP2,1.0
HNF1A,1.0
HNRNPA2B1,1.0
HNRNPK,1.0
HNRNPM,1.0
HRC,1.0
HSD17B11,1.0
HSPG2,1.0
HTT,1.0
IDH1,1.0
IDH2,1.0
IDUA,1.0
IFNW1,1.0
IGSF10,1.0
IGSF3,1.0
IKZF1,1.0
IL1RAPL1,1.0
IL1RAPL2,1.0
IL32,1.0
IMPG2,1.0
INPP4B,1.0
IQGAP3,1.0
IRF2,1.0
IRS4,1.0
ITGA5,1.0
ITGAE,1.0
ITGAX,1.0
ITGB4,1.0
ITPKB,1.0
JAK2,1.0
JMY,1.0
KANK3,1.0
KANSL1,1.0
KAT6A,1.0
KAT6B,1.0
KBTBD13,1.0
KCNA3,1.0
KCNB2,1.0
KCND2,1.0
KCNH1,1.0
KCNH5,1.0
KCNH6,1.0
KCNH8,1.0
KCNJ12,1.0
KCNJ3,1.0
KCNK5,1.0
KIAA0319,1.0
KIAA0430,1.0
KIF13B,1.0
KIF16B,1.0
KIF19,1.0
KIF26B,1.0
KIF3C,1.0
KIT,1.0
KLHL1,1.0
KLHL23,1.0
KLRK1,1.0
KMT2D,1.0
KPNA5,1.0
KRT20,1.0
KRT38,1.0
KRTAP1.3,1.0
KRTAP1.5,1.0
KRTAP5.1,1.0
L1CAM,1.0
LAMA1,1.0
LAMB2,1.0
LATS1,1.0
LCE2A,1.0
LHCGR,1.0
LILRB2,1.0
LILRB5,1.0
LMTK2,1.0
LOXHD1,1.0
LRIF1,1.0
LRIG1,1.0
LRIG3,1.0
LRRC37A3,1.0
LRRC4B,1.0
LRRC66,1.0
LRRIQ1,1.0
LTBP4,1.0
LZTS1,1.0
MAFA,1.0
MAGEC1,1.0
MAP2K7,1.0
MAP3K4,1.0
MAPK1,1.0
MAPK14,1.0
MARK4,1.0
MAST1,1.0
MDC1,1.0
MECOM,1.0
MED12,1.0
MGA,1.0
MLLT10,1.0
MLLT3,1.0
MORC4,1.0
MPP2,1.0
MROH8,1.0
MSH3,1.0
MSH4,1.0
MSR1,1.0
MSS51,1.0
MTA2,1.0
MTMR14,1.0
MTMR8,1.0
MTOR,1.0
MTUS2,1.0
MUC12,1.0
MUC2,1.0
MUC4,1.0
MYB,1.0
MYH11,1.0
MYH15,1.0
MYH4,1.0
MYO3A,1.0
MYO9B,1.0
NAA25,1.0
NAALAD2,1.0
NARS2,1.0
NAV2,1.0
NBAS,1.0
NBEA,1.0
NBN,1.0
NBPF1,1.0
NBPF15,1.0
NBPF9,1.0
NCKAP5,1.0
NCOA2,1.0
NCOR1,1.0
NEFH,1.0
NEGR1,1.0
NEURL4,1.0
NFE2L2,1.0
NFE2L3,1.0
NFIB,1.0
NID1,1.0
NID2,1.0
NKX2.2,1.0
NLGN4X,1.0
NLRP12,1.0
NLRP9,1.0
NME8,1.0
NMUR2,1.0
NOD1,1.0
NOL9,1.0
NOS1,1.0
NOTCH1,1.0
NOTCH3,1.0
NOTCH4,1.0
NPAP1,1.0
NPIPA5,1.0
NPIPB15,1.0
NPIPB5,1.0
NPIPB6,1.0
NPM1,1.0
NR1H3,1.0
NRAP,1.0
NRK,1.0
NUCB1,1.0
NUDT11,1.0
NUP188,1.0
NUP205,1.0
OBP2B,1.0
OCA2,1.0
OPRD1,1.0
OR10H5,1.0
OR10J1,1.0
OR11H1,1.0
OR13D1,1.0
OR2M7,1.0
OR2T2,1.0
OR2T8,1.0
OR4A16,1.0
OR4C16,1.0
OR4C5,1.0
OR4D2,1.0
OR4K13,1.0
OR4Q3,1.0
OR5D16,1.0
OR5M11,1.0
OR5T1,1.0
OR5T3,1.0
OR6C76,1.0
OR7G2,1.0
OR8D1,1.0
OR8J3,1.0
OR8K3,1.0
OTOF,1.0
OTOGL,1.0
OTOL1,1.0
OTOP1,1.0
OXCT1,1.0
PAMR1,1.0
PAPPA,1.0
PAPPA2,1.0
PARK2,1.0
PASD1,1.0
PASK,1.0
PAX5,1.0
PBRM1,1.0
PCDH10,1.0
PCDH18,1.0
PCDHA1,1.0
PCDHA11,1.0
PCDHA4,1.0
PCDHB11,1.0
PCDHB13,1.0
PCDHB16,1.0
PCDHB2,1.0
PCDHB3,1.0
PCDHB7,1.0
PCDHGA3,1.0
PCED1A,1.0
PCF11,1.0
PCNT,1.0
PDE4C,1.0
PER3,1.0
PGR,1.0
PHF24,1.0
PIK3C3,1.0
PIK3R3,1.0
PIM1,1.0
PKD2,1.0
PLA2G2E,1.0
PLA2G4A,1.0
PLCB4,1.0
PLCE1,1.0
PLCZ1,1.0
PLEKHA7,1.0
PLEKHH1,1.0
PML,1.0
PODXL,1.0
POLE2,1.0
POTEC,1.0
POTEF,1.0
POTEH,1.0
PPP1R26,1.0
PPP1R3A,1.0
PPP2R1B,1.0
PRAMEF11,1.0
PRB4,1.0
PRDM2,1.0
PREX2,1.0
PRG4,1.0
PRICKLE2,1.0
PRODH2,1.0
PROSER1,1.0
PRPS1L1,1.0
PRSS1,1.0
PRX,1.0
PSG1,1.0
PSG11,1.0
PSG6,1.0
PTCHD4,1.0
PTPN11,1.0
PTPN14,1.0
PTPRC,1.0
PTPRN2,1.0
PXDN,1.0
QRICH2,1.0
R3HDML,1.0
RALGAPA1,1.0
RAPGEF2,1.0
RARG,1.0
RASAL1,1.0
RBM4,1.0
REPIN1,1.0
RFX1,1.0
RGAG1,1.0
RGPD3,1.0
RGPD8,1.0
RHBDF1,1.0
RHOA,1.0
RICTOR,1.0
RIMBP2,1.0
RINL,1.0
RIT1,1.0
RNF149,1.0
RNF20,1.0
RNF213,1.0
RNF31,1.0
RNF43,1.0
ROBO1,1.0
ROBO3,1.0
RP1L1,1.0
RPL14,1.0
RPL22,1.0
RRP36,1.0
RTL1,1.0
RTN4RL2,1.0
RUNX1,1.0
RUNX2,1.0
RUSC2,1.0
RXFP3,1.0
RYBP,1.0
SALL1,1.0
SAMD11,1.0
SAMD9,1.0
SCAF8,1.0
SCN4A,1.0
SCN7A,1.0
SCN8A,1.0
SCRIB,1.0
SDCBP,1.0
SELPLG,1.0
SEMA4F,1.0
SEMA5A,1.0
SEMA5B,1.0
SEZ6L2,1.0
SHROOM4,1.0
SI,1.0
SIGLEC12,1.0
SIK2,1.0
SIK3,1.0
SKI,1.0
SLC13A2,1.0
SLC17A6,1.0
SLC17A8,1.0
SLC27A2,1.0
SLC39A12,1.0
SLC7A13,1.0
SLC9A5,1.0
SLCO5A1,1.0
SLITRK4,1.0
SLITRK5,1.0
SMAD2,1.0
SMAD4,1.0
SMARCA2,1.0
SMC1A,1.0
SNCAIP,1.0
SNRNP200,1.0
SNTG1,1.0
SORBS2,1.0
SORCS1,1.0
SOWAHA,1.0
SOX9,1.0
SP8,1.0
SPAG16,1.0
SPATA31D1,1.0
SPEN,1.0
SPESP1,1.0
SPG11,1.0
SPHKAP,1.0
SRGAP1,1.0
SRGAP3,1.0
SSTR4,1.0
STIL,1.0
STK11,1.0
STOX1,1.0
SUZ12,1.0
SYCP2,1.0
SYT3,1.0
SYT8,1.0
TAF1,1.0
TAF5,1.0
TAS2R16,1.0
TATDN2,1.0
TBC1D25,1.0
TBX4,1.0
TCEB3C,1.0
TCF12,1.0
TCHH,1.0
TDRD1,1.0
TENM3,1.0
TESK1,1.0
TET2,1.0
TGM1,1.0
THSD7A,1.0
TIAM1,1.0
TLE6,1.0
TLL1,1.0
TMEM184A,1.0
TMEM189,1.0
TMEM247,1.0
TMPRSS2,1.0
TMTC1,1.0
TNC,1.0
TOB1,1.0
TOP3B,1.0
TOR3A,1.0
TP63,1.0
TPO,1.0
TPR,1.0
TRAF7,1.0
TRERF1,1.0
TRIM15,1.0
TRIM51,1.0
TRIML2,1.0
TRPM6,1.0
TSC2,1.0
TSKS,1.0
TTC31,1.0
TYRO3,1.0
U2AF1,1.0
UGT2B10,1.0
UHRF1BP1L,1.0
UMODL1,1.0
UNC13C,1.0
UNC79,1.0
USP11,1.0
USP29,1.0
USP32,1.0
USP42,1.0
USP8,1.0
VCX3B,1.0
VEGFC,1.0
VHL,1.0
VIT,1.0
VN1R2,1.0
WBSCR17,1.0
WDFY4,1.0
WDR60,1.0
WDR72,1.0
WDR81,1.0
WNK3,1.0
WSCD2,1.0
WTAP,1.0
XIRP2,1.0
ZBTB16,1.0
ZBTB18,1.0
ZBTB20,1.0
ZBTB7B,1.0
ZDHHC11,1.0
ZEB2,1.0
ZFC3H1,1.0
ZFP57,1.0
ZIC4,1.0
ZMYM3,1.0
ZNF114,1.0
ZNF14,1.0
ZNF208,1.0
ZNF215,1.0
ZNF24,1.0
ZNF281,1.0
ZNF331,1.0
ZNF347,1.0
ZNF43,1.0
ZNF486,1.0
ZNF492,1.0
ZNF517,1.0
ZNF536,1.0
ZNF592,1.0
ZNF598,1.0
ZNF610,1.0
ZNF628,1.0
ZNF630,1.0
ZNF676,1.0
ZNF687,1.0
ZNF780A,1.0
ZNF787,1.0
ZNF804B,1.0
ZNF814,1.0
ZNF845,1.0
ZSCAN1,1.0
ZXDB,1.0
ANG.n-RNASE4.n,1.0
ANHX.n-LRCOL1.n,1.0
ANKS1B.n,1.0
AP5S1.n,1.0
ARHGEF40.n,1.0
ARID2.n,1.0
ATP6V0A2.n,1.0
C11ORF44.n,1.0
C14ORF144.n,1.0
C16ORF47.p,1.0
C16ORF47.n,1.0
C20ORF187.p,1.0
C4ORF50.n,1.0
C8ORF49.p,1.0
C8ORF49.n,1.0
C9ORF147.p,1.0
C9ORF147.n,1.0
CCSER1.n,1.0
CDC25B.n,1.0
CNTN1.n,1.0
DKFZP434E1119.p,1.0
DUX4.n,1.0
EDDM3A.n,1.0
EDDM3B.n-RNASE1.n-RNASE6.n,1.0
FAM174A.n,1.0
FAM215B.n,1.0
FAM60A.n,1.0
FAM72C.p,1.0
FAM90A26.n-USP17L15.n-USP17L23.n,1.0
FKBP1C.n,1.0
FKSG49.p,1.0
FKSG49.n,1.0
FLRT3.n,1.0
GJE1.n,1.0
GPHN.n,1.0
GTSCR1.n,1.0
HRH2.n,1.0
IFNL4.p,1.0
IGHA1.n-IGHA2.n-IGHD.n-IGHE.n-IGHG1.n-IGHG2.n-IGHG3.n-IGHG4.n-IGHJ1.n-IGHJ2.n-IGHJ3.n-IGHJ4.n-IGHJ5.n-IGHJ6.n-IGHM.n,1.0
IGLC1.n-IGLC2.n-IGLC3.n-IGLC7.n-IGLJ1.n-IGLJ2.n-IGLJ3.n-IGLJ4.n-IGLJ5.n-IGLJ6.n-IGLJ7.n,1.0
IL7R.n,1.0
INAFM2.n,1.0
KCNIP4.n,1.0
KLK13.n,1.0
KMT2B.n,1.0
LMO7DN.p,1.0
LMO7DN.n,1.0
LRRC53.n,1.0
MACROD2.n,1.0
MIPOL1.n,1.0
MUC5AC.n,1.0
MUC8.p,1.0
MUC8.n,1.0
MYRFL.p,1.0
NAMPTP1.p,1.0
NAMPTP1.n,1.0
NDUFB1.n,1.0
NKX2.1.n,1.0
NPIPB15.p,1.0
NPIPB15.n,1.0
NSD1.n,1.0
NUTM2B.n-NUTM2E.n,1.0
OR51H1.n,1.0
OR51J1.n,1.0
PCAT2.p,1.0
PDE4D.n,1.0
PRR31.p,1.0
PRR31.n,1.0
PTPRT.n,1.0
RAD51B.n,1.0
RBFADN.n,1.0
RNF212B.n,1.0
RNU105B.p,1.0
SETD3.n,1.0
SLIT2.n,1.0
STPG2.n,1.0
TDRD15.p,1.0
THEGL.n,1.0
TMEM210.p,1.0
TMEM78.p,1.0
TRBC2.p-TRBV19.p-TRBV2.p-TRBV27.p-TRBV28.p-TRBV9.p,1.0
TRGC1.p-TRGC2.p-TRGJ1.p-TRGJ2.p-TRGJP.p-TRGJP1.p-TRGJP2.p-TRGV1.p-TRGV10.p-TRGV11.p-TRGV2.p-TRGV3.p-TRGV4.p-TRGV5.p-TRGV8.p-TRGV9.p,1.0
TTLL8.p,1.0
TTLL8.n,1.0
YAF2.n,1.0
ZDHHC11B.p,1.0
ZFP36L1.n,1.0
ZNF891.p,1.0
ZNF891.n,1.0
ZRSR1.p,1.0
ZRSR1.n,1.0
