,0
PIK3C3,1.0
PLA2G2E,1.0
PML,1.0
POLE2,1.0
POSTN,1.0
POTEC,1.0
PPM1D,1.0
PPP2R1A,1.0
PPP4C,1.0
PRAMEF11,1.0
PRC1,1.0
PRDM2,1.0
PRICKLE2,1.0
PRODH2,1.0
PROS1,1.0
PRSS1,1.0
PSG11,1.0
R3HCC1L,1.0
RAD54L2,1.0
RALGAPA1,1.0
RAPGEF2,1.0
RARA,1.0
RARG,1.0
RASA1,1.0
RBM15,1.0
RGPD3,1.0
RGPD4,1.0
RGPD8,1.0
RHBDF1,1.0
RHOA,1.0
RINL,1.0
RIOK1,1.0
RIT1,1.0
RNF149,1.0
RNF20,1.0
ROBO3,1.0
RP1L1,1.0
RPL14,1.0
RPUSD1,1.0
RRP36,1.0
RSRC2,1.0
RTL1,1.0
RUNX1,1.0
RUNX2,1.0
RXFP3,1.0
SAGE1,1.0
SALL1,1.0
SALL3,1.0
SAMD11,1.0
SCAF8,1.0
SCRIB,1.0
SDCBP,1.0
SEL1L3,1.0
SEMA5A,1.0
SGSM3,1.0
SKI,1.0
SLC13A2,1.0
SLC28A2,1.0
SLC39A12,1.0
SLC40A1,1.0
SLC9A5,1.0
SLITRK5,1.0
SMAD2,1.0
SMAD4,1.0
SNAPC4,1.0
SNCAIP,1.0
SNTG1,1.0
SOWAHA,1.0
SOX2,1.0
SOX4,1.0
SP8,1.0
SPESP1,1.0
SPOP,1.0
SRPX,1.0
STIL,1.0
STK11,1.0
SYK,1.0
SYT3,1.0
SYT8,1.0
TAF5,1.0
TBC1D25,1.0
TBCCD1,1.0
TBX3,1.0
TBX4,1.0
TDRD1,1.0
TET1,1.0
TGM1,1.0
TIAM1,1.0
TIGD4,1.0
TKTL2,1.0
TLE6,1.0
TMCC1,1.0
TMEM184A,1.0
TMEM189,1.0
TMEM247,1.0
TNR,1.0
TOB1,1.0
TOP2A,1.0
TOR3A,1.0
TRAF7,1.0
TRIM15,1.0
TRO,1.0
TULP2,1.0
U2AF1,1.0
UBASH3A,1.0
UNC50,1.0
UNC5B,1.0
USP11,1.0
USP8,1.0
VEGFC,1.0
VHL,1.0
VN1R2,1.0
VWA3B,1.0
WDFY4,1.0
WDR60,1.0
WNK4,1.0
WRN,1.0
XPOT,1.0
YLPM1,1.0
ZBTB16,1.0
ZBTB18,1.0
ZBTB22,1.0
ZDHHC11,1.0
ZEB2,1.0
ZFPM1,1.0
ZMYM3,1.0
ZNF114,1.0
ZNF14,1.0
ZNF211,1.0
ZNF24,1.0
ZNF281,1.0
ZNF331,1.0
ZNF384,1.0
ZNF43,1.0
ZNF486,1.0
ZNF502,1.0
ZNF517,1.0
ZNF536,1.0
ZNF592,1.0
ZNF598,1.0
ZNF628,1.0
ZNF687,1.0
ZNF770,1.0
ZNF777,1.0
ZNF780A,1.0
ZNF787,1.0
ZNF804B,1.0
ZNF814,1.0
ZNF845,1.0
ZXDB,1.0
ZZEF1,1.0
ANHX.p-LRCOL1.p,1.0
ANHX.n-LRCOL1.n,1.0
AP5B1.p,1.0
C11ORF44.n,1.0
C14ORF144.n,1.0
C16ORF47.p,1.0
C16ORF47.n,1.0
C20ORF187.p,1.0
C3ORF84.n,1.0
C4ORF50.n,1.0
C8ORF49.p,1.0
C8ORF49.n,1.0
C9ORF147.p,1.0
C9ORF147.n,1.0
CDK6.n,1.0
DKFZP434E1119.p,1.0
FAM215B.n,1.0
FAM72C.p,1.0
FAM90A26.n-USP17L15.n-USP17L23.n,1.0
FKBP1C.n,1.0
FKSG49.p,1.0
FKSG49.n,1.0
GJE1.n,1.0
GTSCR1.n,1.0
IFNL4.p,1.0
IGHA1.n-IGHA2.n-IGHD.n-IGHE.n-IGHG1.n-IGHG2.n-IGHG3.n-IGHG4.n-IGHJ1.n-IGHJ2.n-IGHJ3.n-IGHJ4.n-IGHJ5.n-IGHJ6.n-IGHM.n,1.0
IGLC1.n-IGLC2.n-IGLC3.n-IGLC7.n-IGLJ1.n-IGLJ2.n-IGLJ3.n-IGLJ4.n-IGLJ5.n-IGLJ6.n-IGLJ7.n,1.0
INAFM2.n,1.0
KMT2B.p,1.0
KMT2B.n,1.0
LMO7DN.p,1.0
LMO7DN.n,1.0
LRRC53.n,1.0
LYPD8.p,1.0
MRLN.p,1.0
MRLN.n,1.0
MUC5AC.n,1.0
MUC8.p,1.0
MUC8.n,1.0
MYRFL.p,1.0
NAMPTP1.p,1.0
NAMPTP1.n,1.0
NPIPB15.p,1.0
NPIPB15.n,1.0
NUTM2B.n-NUTM2E.n,1.0
OR51H1.n,1.0
OR51J1.n,1.0
PCAT2.p,1.0
PRR31.p,1.0
PRR31.n,1.0
RBFADN.n,1.0
RNF212B.n,1.0
RNU105B.p,1.0
SMIM1.n,1.0
STMND1.p,1.0
STMND1.n,1.0
TDRD15.p,1.0
THEGL.n,1.0
TMEM210.p,1.0
TMEM254.p,1.0
TMEM254.n,1.0
TMEM78.p,1.0
TRABD2B.p,1.0
TRABD2B.n,1.0
TRBC2.p-TRBV19.p-TRBV2.p-TRBV27.p-TRBV28.p-TRBV9.p,1.0
TRGC1.p-TRGC2.p-TRGJ1.p-TRGJ2.p-TRGJP.p-TRGJP1.p-TRGJP2.p-TRGV1.p-TRGV10.p-TRGV11.p-TRGV2.p-TRGV3.p-TRGV4.p-TRGV5.p-TRGV8.p-TRGV9.p,1.0
TRIM49B.p,1.0
TRIM49B.n,1.0
TTLL8.p,1.0
TTLL8.n,1.0
ZDHHC11B.p,1.0
ZNF891.p,1.0
ZNF891.n,1.0
ZRSR1.p,1.0
ZRSR1.n,1.0
