,0
MED23,1.0
MEN1,1.0
MEPCE,1.0
MET,1.0
MICAL1,1.0
MKL1,1.0
MLLT10,1.0
MLLT3,1.0
MMP11,1.0
MMP3,1.0
MMRN1,1.0
MORC4,1.0
MOV10L1,1.0
MPDZ,1.0
MROH8,1.0
MSH3,1.0
MSH4,1.0
MSS51,1.0
MTA2,1.0
MTMR14,1.0
MTMR8,1.0
MUC12,1.0
MUC4,1.0
MUC6,1.0
MXRA5,1.0
MYB,1.0
MYC,1.0
MYCBP2,1.0
MYH1,1.0
MYH11,1.0
MYH13,1.0
MYH15,1.0
MYH2,1.0
MYH6,1.0
MYH7,1.0
MYO3A,1.0
MYO9B,1.0
MYOM2,1.0
MYT1L,1.0
N4BP2,1.0
NAA25,1.0
NAALAD2,1.0
NAB2,1.0
NALCN,1.0
NARS2,1.0
NAV2,1.0
NBAS,1.0
NCKAP5,1.0
NCOA2,1.0
NCOA3,1.0
NCOR1,1.0
NCOR2,1.0
NDST4,1.0
NEFH,1.0
NEGR1,1.0
NEURL4,1.0
NF2,1.0
NFIB,1.0
NIN,1.0
NIPBL,1.0
NKX2.2,1.0
NLGN4X,1.0
NLRP1,1.0
NLRP3,1.0
NLRP4,1.0
NLRP9,1.0
NME8,1.0
NMUR2,1.0
NOD1,1.0
NOL9,1.0
NOS1,1.0
NPAP1,1.0
NPIPB15,1.0
NPM1,1.0
NPSR1,1.0
NR1H3,1.0
NRAP,1.0
NRAS,1.0
NRXN1,1.0
NSD1,1.0
NTRK1,1.0
NTRK3,1.0
NUCB1,1.0
NUP210L,1.0
NUP214,1.0
OBP2B,1.0
OCA2,1.0
OCRL,1.0
OPRD1,1.0
OR10H5,1.0
OR10J1,1.0
OR11H1,1.0
OR11H12,1.0
OR13D1,1.0
OR2J2,1.0
OR2M3,1.0
OR2M7,1.0
OR2T2,1.0
OR2T4,1.0
OR2T8,1.0
OR4A16,1.0
OR4C16,1.0
OR4C5,1.0
OR4C6,1.0
OR4D2,1.0
OR4D5,1.0
OR4K13,1.0
OR4M1,1.0
OR4Q3,1.0
OR5D16,1.0
OR5M11,1.0
OR5T1,1.0
OR5T2,1.0
OR5T3,1.0
OR7G2,1.0
OR8D1,1.0
OR8K3,1.0
OTOF,1.0
OTOGL,1.0
OTOL1,1.0
OXCT1,1.0
PABPC3,1.0
PAMR1,1.0
PAPPA,1.0
PARD6B,1.0
PARK2,1.0
PASD1,1.0
PASK,1.0
PAX5,1.0
PBRM1,1.0
PCDH10,1.0
PCDH11X,1.0
PCDH18,1.0
PCDH9,1.0
PCDHA11,1.0
PCDHA3,1.0
PCDHA4,1.0
PCDHA6,1.0
PCDHA8,1.0
PCDHB1,1.0
PCDHB11,1.0
PCDHB13,1.0
PCDHB16,1.0
PCDHB2,1.0
PCDHB3,1.0
PCDHB7,1.0
PCDHGA3,1.0
PCDHGB3,1.0
PCF11,1.0
PCM1,1.0
PCNT,1.0
PDCD11,1.0
PDE4C,1.0
PDGFRB,1.0
PDK3,1.0
PEG3,1.0
PER3,1.0
PGM5,1.0
PHF24,1.0
PHF6,1.0
PIK3C3,1.0
PIK3CA,1.0
PIK3R1,1.0
PIK3R3,1.0
PIM1,1.0
PKD2,1.0
PKDREJ,1.0
PKHD1L1,1.0
PLA2G2E,1.0
PLA2G4A,1.0
PLCB1,1.0
PLCE1,1.0
PLCZ1,1.0
PLEKHG1,1.0
PLEKHH1,1.0
PLXNB1,1.0
PMS1,1.0
POLR3C,1.0
POSTN,1.0
POTEE,1.0
POTEH,1.0
PPARG,1.0
PPM1D,1.0
PPP1R26,1.0
PPP1R3A,1.0
PPP2R1A,1.0
PPP2R1B,1.0
PPP4C,1.0
PRB4,1.0
PRC1,1.0
PRKD1,1.0
PRODH2,1.0
PROSER1,1.0
PRPS1L1,1.0
PRSS1,1.0
PRX,1.0
PSG1,1.0
PSG6,1.0
PTEN,1.0
PTK2B,1.0
PTPN11,1.0
PTPRB,1.0
PTPRC,1.0
PTPRJ,1.0
PTPRK,1.0
PTPRN2,1.0
PTPRS,1.0
PTPRZ1,1.0
PXDN,1.0
PXDNL,1.0
QRICH2,1.0
R3HCC1L,1.0
RAD54L2,1.0
RALGAPA1,1.0
RAPGEF2,1.0
RARA,1.0
RASA1,1.0
RASAL1,1.0
RB1,1.0
RBM15,1.0
RBM28,1.0
RBM4,1.0
RBM47,1.0
RBM6,1.0
RBP3,1.0
RELN,1.0
REPIN1,1.0
RFX1,1.0
RGAG1,1.0
RGPD4,1.0
RHBDF1,1.0
RHOA,1.0
RICTOR,1.0
RIMBP2,1.0
RIMS2,1.0
RINL,1.0
RIOK1,1.0
RIT1,1.0
RNF128,1.0
RNF20,1.0
RNF31,1.0
RNF43,1.0
RP1,1.0
RPL14,1.0
RPL22,1.0
RPUSD1,1.0
RTL1,1.0
RUNX1,1.0
RUNX2,1.0
RUSC2,1.0
RXFP3,1.0
RYBP,1.0
RYR2,1.0
SAGE1,1.0
SALL3,1.0
SAMD9,1.0
SCAF1,1.0
SCN11A,1.0
SCN1A,1.0
SCN4A,1.0
SCN5A,1.0
SCN7A,1.0
SCN8A,1.0
SCN9A,1.0
SDCBP,1.0
SEL1L3,1.0
SELPLG,1.0
SEMA5A,1.0
SEMA5B,1.0
SF3B1,1.0
SGSM3,1.0
SI,1.0
SIGLEC12,1.0
SIK2,1.0
SIK3,1.0
SIPA1L1,1.0
SKI,1.0
SLC13A2,1.0
SLC17A6,1.0
SLC17A8,1.0
SLC1A6,1.0
SLC27A2,1.0
SLC28A2,1.0
SLC39A12,1.0
SLC40A1,1.0
SLC4A2,1.0
SLC7A13,1.0
SLC9A5,1.0
SLCO5A1,1.0
SLIT2,1.0
SLITRK4,1.0
SLITRK5,1.0
SMAD2,1.0
SMAD4,1.0
SMARCA2,1.0
SMC1A,1.0
SMCR8,1.0
SMG7,1.0
SNCAIP,1.0
SNRNP200,1.0
SNTG1,1.0
SORCS1,1.0
SOWAHA,1.0
SOX2,1.0
SPAG16,1.0
SPESP1,1.0
SPG11,1.0
SPON2,1.0
SPOP,1.0
SPTAN1,1.0
SRC,1.0
SRCAP,1.0
SRGAP1,1.0
SRGAP3,1.0
SRRT,1.0
SSTR4,1.0
STIL,1.0
STK11,1.0
SUFU,1.0
SUZ12,1.0
SYCP2,1.0
SYK,1.0
SYT8,1.0
TAF1L,1.0
TAF5,1.0
TAS2R16,1.0
TBC1D25,1.0
TBCCD1,1.0
TBX3,1.0
TBX4,1.0
TCEB3C,1.0
TCF12,1.0
TDRD1,1.0
TDRD5,1.0
TECTA,1.0
TENM2,1.0
TENM3,1.0
TESK1,1.0
TET1,1.0
TET2,1.0
TET3,1.0
TEX15,1.0
TG,1.0
TGFBR2,1.0
TGM1,1.0
THSD7B,1.0
TIAM1,1.0
TIGD4,1.0
TKTL2,1.0
TLE6,1.0
TLL1,1.0
TMEM132D,1.0
TMEM189,1.0
TMEM247,1.0
TMPRSS15,1.0
TMPRSS2,1.0
TMTC1,1.0
TNC,1.0
TNIP1,1.0
TNN,1.0
TOB1,1.0
TOP2A,1.0
TOP3B,1.0
TPTE2,1.0
TRAF7,1.0
TRERF1,1.0
TRIM15,1.0
TRIM46,1.0
TRIM51,1.0
TRIML2,1.0
TRIOBP,1.0
TRIP12,1.0
TRO,1.0
TRPC4,1.0
TRPM4,1.0
TRPV2,1.0
TSKS,1.0
TTC14,1.0
TUBA3C,1.0
TULP2,1.0
TYRO3,1.0
U2AF1,1.0
UBASH3A,1.0
UBR4,1.0
UBR5,1.0
UGT2B10,1.0
UGT2B7,1.0
UHRF1BP1L,1.0
UMODL1,1.0
UNC50,1.0
USH2A,1.0
USP11,1.0
USP29,1.0
USP42,1.0
USP8,1.0
VCP,1.0
VCX3B,1.0
VEGFC,1.0
VN1R2,1.0
VPS13D,1.0
VPS52,1.0
VWF,1.0
WBSCR17,1.0
WDFY4,1.0
WDR60,1.0
WDR72,1.0
WNK1,1.0
WNK3,1.0
WNK4,1.0
WRN,1.0
WSCD2,1.0
WTAP,1.0
XIRP2,1.0
XPOT,1.0
YLPM1,1.0
ZBBX,1.0
ZBTB16,1.0
ZBTB18,1.0
ZBTB20,1.0
ZBTB22,1.0
ZBTB7B,1.0
ZC3H18,1.0
ZDHHC11,1.0
ZFHX4,1.0
ZFP57,1.0
ZFPM1,1.0
ZIC4,1.0
ZMYM3,1.0
ZNF114,1.0
ZNF14,1.0
ZNF208,1.0
ZNF211,1.0
ZNF215,1.0
ZNF236,1.0
ZNF24,1.0
ZNF281,1.0
ZNF292,1.0
ZNF318,1.0
ZNF331,1.0
ZNF335,1.0
ZNF337,1.0
ZNF347,1.0
ZNF384,1.0
ZNF43,1.0
ZNF486,1.0
ZNF492,1.0
ZNF502,1.0
ZNF517,1.0
ZNF521,1.0
ZNF592,1.0
ZNF598,1.0
ZNF610,1.0
ZNF628,1.0
ZNF630,1.0
ZNF700,1.0
ZNF770,1.0
ZNF787,1.0
ZNF804A,1.0
ZNF804B,1.0
ZSCAN1,1.0
ZSCAN5B,1.0
ZSWIM8,1.0
ZXDB,1.0
BAGE.n,1.0
BAGE3.n-BAGE4.n-BAGE5.n,1.0
BDH1.p,1.0
FAM157A.p,1.0
FLJ36000.n,1.0
FYTTD1.p,1.0
KCNJ18.n,1.0
NKX2.1.n,1.0
NSUN3.p,1.0
P3H2.p,1.0
RNU86.n,1.0
RPN1.p,1.0
SELO.n,1.0
SHOX2.p,1.0
TCEANC2.p,1.0
TRABD2B.p,1.0
TUSC7.p,1.0
