,0
NBPF15,1.0
NCR1,1.0
NOX5,1.0
NPAP1,1.0
NPIPA5,1.0
NPIPB5,1.0
NPM1,1.0
NRAS,1.0
NWD1,1.0
OBP2B,1.0
OR11H1,1.0
OR11H12,1.0
OR13D1,1.0
OR4C5,1.0
OR5D16,1.0
OR5M11,1.0
OR6C76,1.0
OR8D1,1.0
OR8K3,1.0
PAK3,1.0
PAMR1,1.0
PARK2,1.0
PAX5,1.0
PCDHA11,1.0
PCDHA3,1.0
PCDHB2,1.0
PCSK7,1.0
PIK3R3,1.0
PIM1,1.0
PKD2,1.0
PLA2G2E,1.0
PLCZ1,1.0
PLXNB3,1.0
PPM1D,1.0
PRAMEF11,1.0
PRICKLE2,1.0
PSG1,1.0
RARG,1.0
RBM4,1.0
RBP3,1.0
REPIN1,1.0
RGPD8,1.0
RHOA,1.0
RIT1,1.0
RNF149,1.0
RNF31,1.0
RPL14,1.0
RPUSD1,1.0
RTN4RL2,1.0
RUSC2,1.0
RXFP3,1.0
RYBP,1.0
SCN11A,1.0
SEMA5B,1.0
SKI,1.0
SLC1A6,1.0
SMG1,1.0
SOX2,1.0
SPOP,1.0
STOX1,1.0
SUFU,1.0
SYT8,1.0
TATDN2,1.0
TBX3,1.0
TESK1,1.0
TIGD4,1.0
TMCC1,1.0
TMEM189,1.0
TMEM247,1.0
TNIP1,1.0
TRERF1,1.0
TRIM15,1.0
TRIML2,1.0
TRPM4,1.0
TRPV2,1.0
TTC31,1.0
TUBA3C,1.0
TULP2,1.0
U2AF1,1.0
VEGFC,1.0
WDR60,1.0
ZBTB7B,1.0
ZFP57,1.0
ZFPM1,1.0
ZNF114,1.0
ZNF14,1.0
ZNF281,1.0
ZNF384,1.0
ZNF43,1.0
ZNF486,1.0
ZNF502,1.0
ZNF517,1.0
ZNF598,1.0
ZNF630,1.0
ZNF700,1.0
ZNF787,1.0
ANHX.p-LRCOL1.p,1.0
ANHX.n-LRCOL1.n,1.0
AP5B1.p,1.0
ARHGEF40.n,1.0
C11ORF44.n,1.0
C14ORF144.n,1.0
C16ORF47.p,1.0
C16ORF47.n,1.0
C18ORF63.n,1.0
C20ORF187.p,1.0
C8ORF49.p,1.0
C8ORF49.n,1.0
C8ORF82.p,1.0
C9ORF147.p,1.0
C9ORF147.n,1.0
CCDC168.p,1.0
CCDC168.n,1.0
CDRT15L2.n,1.0
CDRT7.n,1.0
DKFZP434A062.n,1.0
DKFZP434E1119.p,1.0
DUX4.n,1.0
DUX4L2.n-DUX4L3.n-DUX4L6.n,1.0
DUX4L4.n,1.0
DUX4L5.p,1.0
DUX4L5.n,1.0
DUX4L7.p,1.0
DUX4L7.n,1.0
FAM215B.n,1.0
FAM72C.p,1.0
FAM90A26.n-USP17L15.n-USP17L23.n,1.0
FKBP1C.n,1.0
FKSG49.p,1.0
FKSG49.n,1.0
GJE1.n,1.0
GTSCR1.n,1.0
IFNL4.p,1.0
IGHA1.n-IGHA2.n-IGHD.n-IGHE.n-IGHG1.n-IGHG2.n-IGHG3.n-IGHG4.n-IGHJ1.n-IGHJ2.n-IGHJ3.n-IGHJ4.n-IGHJ5.n-IGHJ6.n-IGHM.n,1.0
IGLC1.n-IGLC2.n-IGLC3.n-IGLC7.n-IGLJ1.n-IGLJ2.n-IGLJ3.n-IGLJ4.n-IGLJ5.n-IGLJ6.n-IGLJ7.n,1.0
INAFM2.n,1.0
KCNJ18.n,1.0
LMO7DN.p,1.0
LMO7DN.n,1.0
LRRC53.n,1.0
LRRD1.p,1.0
LYPD8.p,1.0
MANSC4.p,1.0
MRLN.p,1.0
MRLN.n,1.0
MTRNR2L1.n,1.0
MUC5AC.n,1.0
MUC8.p,1.0
MUC8.n,1.0
MYRFL.p,1.0
MYZAP.n,1.0
NAMPTP1.p,1.0
NAMPTP1.n,1.0
NPIPB15.p,1.0
NPIPB15.n,1.0
NUTM2B.n-NUTM2E.n,1.0
OR51H1.n,1.0
OR51J1.n,1.0
PCAT2.p,1.0
PGPEP1L.n,1.0
PRR31.p,1.0
PRR31.n,1.0
PTPRT.n,1.0
RBFADN.n,1.0
RNF212B.n,1.0
RNF224.p,1.0
RNF224.n,1.0
RNU105B.p,1.0
SEC14L6.n,1.0
SLC22A31.p,1.0
SLC22A31.n,1.0
SMIM1.n,1.0
SMIM5.p-SMIM6.p,1.0
STMND1.p,1.0
STMND1.n,1.0
TDRD15.p,1.0
THEGL.n,1.0
TMEM210.p,1.0
TMEM78.p,1.0
TRABD2B.p,1.0
TRABD2B.n,1.0
TRBC2.p-TRBV19.p-TRBV2.p-TRBV27.p-TRBV28.p-TRBV9.p,1.0
TRGC1.p-TRGC2.p-TRGJ1.p-TRGJ2.p-TRGJP.p-TRGJP1.p-TRGJP2.p-TRGV1.p-TRGV10.p-TRGV11.p-TRGV2.p-TRGV3.p-TRGV4.p-TRGV5.p-TRGV8.p-TRGV9.p,1.0
TRIM49B.p,1.0
TRIM49B.n,1.0
TTC34.n,1.0
TUSC7.p,1.0
TUSC7.n,1.0
TWIST2.p,1.0
ZDHHC11B.p,1.0
ZNF587B.p,1.0
ZNF726.p,1.0
ZNF726.n,1.0
ZNF736.p,1.0
ZNF883.n,1.0
ZNF891.p,1.0
ZNF891.n,1.0
ZRSR1.p,1.0
ZRSR1.n,1.0
