,0
GOLGA6L2,1.0
GPR87,1.0
GPRIN2,1.0
GRN,1.0
GTPBP4,1.0
HDAC9,1.0
HHIPL1,1.0
HNRNPA2B1,1.0
HNRNPK,1.0
HRAS,1.0
IDH1,1.0
IDH2,1.0
IDUA,1.0
IFI16,1.0
IFNW1,1.0
IKZF1,1.0
IL1R1,1.0
IRF5,1.0
ITGB4,1.0
JMY,1.0
KANK3,1.0
KANSL1,1.0
KBTBD13,1.0
KCNB2,1.0
KCNJ3,1.0
KCNK5,1.0
KCNV2,1.0
KDM6A,1.0
KDM6B,1.0
KIF13B,1.0
KIF16B,1.0
KLHL1,1.0
KLHL23,1.0
KLRK1,1.0
KRT20,1.0
KRT38,1.0
KRTAP1.3,1.0
KRTAP1.5,1.0
KRTAP5.1,1.0
LACTB,1.0
LAMA5,1.0
LCE2A,1.0
LILRB2,1.0
LMTK2,1.0
LOXHD1,1.0
LRRC37A3,1.0
LRRC43,1.0
LRRC4B,1.0
LRRC66,1.0
LTBP2,1.0
LTBP3,1.0
LTBP4,1.0
MAFA,1.0
MAGEB3,1.0
MAP1B,1.0
MAP2K7,1.0
MAPK1,1.0
MAPK4,1.0
MBD6,1.0
MCF2,1.0
MEPCE,1.0
MLLT10,1.0
MMP11,1.0
MROH8,1.0
MSS51,1.0
MTMR14,1.0
MUC12,1.0
MYC,1.0
MYH6,1.0
NAA25,1.0
NAALAD2,1.0
NBN,1.0
NBPF15,1.0
NBPF9,1.0
NDST4,1.0
NFE2L2,1.0
NFIB,1.0
NID1,1.0
NKD1,1.0
NKX2.2,1.0
NLRP1,1.0
NLRP6,1.0
NLRP9,1.0
NOL9,1.0
NOX5,1.0
NPIPA5,1.0
NPIPB15,1.0
NPIPB6,1.0
NPM1,1.0
NPSR1,1.0
NUCB1,1.0
NUDT11,1.0
OBP2B,1.0
OGDHL,1.0
OR11H1,1.0
OR13D1,1.0
OR2M7,1.0
OR2T2,1.0
OR2T4,1.0
OR2T8,1.0
OR4A16,1.0
OR4C5,1.0
OR4C6,1.0
OR4M1,1.0
OR4Q3,1.0
OR5T3,1.0
OR6C76,1.0
OR7G2,1.0
OR8J3,1.0
OTOGL,1.0
PABPC1,1.0
PARD6B,1.0
PARK2,1.0
PAX5,1.0
PCDH11X,1.0
PCDHA1,1.0
PCDHA6,1.0
PCDHB1,1.0
PCDHGB3,1.0
PCF11,1.0
PCSK7,1.0
PDS5A,1.0
PGM2,1.0
PHF24,1.0
PIK3C3,1.0
PIK3R3,1.0
PIM1,1.0
PKD2,1.0
PLA2G2E,1.0
PLEKHA7,1.0
PLEKHH1,1.0
PLXNB3,1.0
PML,1.0
PODXL,1.0
POLR3C,1.0
POM121,1.0
POTEC,1.0
POTEH,1.0
PPARG,1.0
PPM1D,1.0
PPP2R1B,1.0
PPP4C,1.0
PRAMEF11,1.0
PRG4,1.0
PRSS1,1.0
PTPN14,1.0
R3HCC1L,1.0
R3HDML,1.0
RANBP2,1.0
RBP3,1.0
RGPD3,1.0
RGPD4,1.0
RGPD8,1.0
RHBDF1,1.0
RINL,1.0
RIT1,1.0
RNF128,1.0
RPL14,1.0
RPL22,1.0
RPUSD1,1.0
RTL1,1.0
RTN4RL2,1.0
RUNX1,1.0
RUNX1T1,1.0
RYBP,1.0
SDCBP,1.0
SELPLG,1.0
SEMA5A,1.0
SETD1A,1.0
SF3B1,1.0
SIK2,1.0
SKI,1.0
SLC13A2,1.0
SLC1A6,1.0
SLC4A2,1.0
SLC7A13,1.0
SLC9A5,1.0
SMAD2,1.0
SMAD4,1.0
SMCR8,1.0
SMG7,1.0
SNAPC4,1.0
SOWAHA,1.0
SOX2,1.0
SOX4,1.0
SOX9,1.0
SP8,1.0
SPAG16,1.0
SPESP1,1.0
SPON2,1.0
SREBF1,1.0
SRGAP3,1.0
SRPX,1.0
SSTR4,1.0
STIL,1.0
STK11,1.0
STOX1,1.0
SUFU,1.0
SUZ12,1.0
SYK,1.0
SYT8,1.0
TAF1L,1.0
TATDN2,1.0
TCEB3C,1.0
TDRD1,1.0
TET2,1.0
TIGD4,1.0
TMCC1,1.0
TMEM184A,1.0
TMEM189,1.0
TMEM247,1.0
TMTC1,1.0
TNIP1,1.0
TOR3A,1.0
TRIM15,1.0
TRIML2,1.0
TSKS,1.0
TTC31,1.0
U2AF1,1.0
UNC50,1.0
USP32,1.0
USP42,1.0
VCAM1,1.0
VCP,1.0
VCX3B,1.0
VEGFC,1.0
VHL,1.0
VIT,1.0
VN1R2,1.0
WDFY4,1.0
WDR72,1.0
WT1,1.0
WTAP,1.0
ZC3H18,1.0
ZDHHC11,1.0
ZIC4,1.0
ZMYM1,1.0
ZNF114,1.0
ZNF24,1.0
ZNF28,1.0
ZNF337,1.0
ZNF347,1.0
ZNF384,1.0
ZNF502,1.0
ZNF517,1.0
ZNF598,1.0
ZNF676,1.0
ZNF700,1.0
ZNF780A,1.0
ZNF787,1.0
ZNF814,1.0
ZNF845,1.0
ZSCAN1,1.0
ZSCAN5B,1.0
ANHX.p-LRCOL1.p,1.0
ANHX.n-LRCOL1.n,1.0
C11ORF44.n,1.0
C14ORF144.n,1.0
C16ORF47.p,1.0
C16ORF47.n,1.0
C18ORF63.n,1.0
C20ORF187.p,1.0
C8ORF49.p,1.0
C8ORF49.n,1.0
C9ORF147.p,1.0
C9ORF147.n,1.0
CDRT15L2.n,1.0
CDRT7.n,1.0
DKFZP434E1119.p,1.0
DMD.p,1.0
DMD.n,1.0
DUX4.n,1.0
DUX4L4.n,1.0
FAM215B.n,1.0
FAM72C.p,1.0
FAM90A26.n-USP17L15.n-USP17L23.n,1.0
FKBP1C.n,1.0
FKSG49.p,1.0
FKSG49.n,1.0
G6PD.p,1.0
G6PD.n,1.0
GJE1.n,1.0
GTSCR1.n,1.0
IFNL4.p,1.0
IGHA1.n-IGHA2.n-IGHD.n-IGHE.n-IGHG1.n-IGHG2.n-IGHG3.n-IGHG4.n-IGHJ1.n-IGHJ2.n-IGHJ3.n-IGHJ4.n-IGHJ5.n-IGHJ6.n-IGHM.n,1.0
IGLC1.n-IGLC2.n-IGLC3.n-IGLC7.n-IGLJ1.n-IGLJ2.n-IGLJ3.n-IGLJ4.n-IGLJ5.n-IGLJ6.n-IGLJ7.n,1.0
INAFM2.n,1.0
KCNJ18.n,1.0
LMO7DN.p,1.0
LMO7DN.n,1.0
LRRC53.n,1.0
MANSC4.p,1.0
MRLN.p,1.0
MRLN.n,1.0
MTRNR2L1.n,1.0
MUC5AC.n,1.0
MUC8.p,1.0
MUC8.n,1.0
MXRA5.p,1.0
MXRA5.n,1.0
MYRFL.p,1.0
MYZAP.n,1.0
NAMPTP1.p,1.0
NAMPTP1.n,1.0
NPIPB15.p,1.0
NPIPB15.n,1.0
NUTM2B.n-NUTM2E.n,1.0
OR1D4.n,1.0
OR51H1.n,1.0
OR51J1.n,1.0
PCAT2.p,1.0
PRR31.p,1.0
PRR31.n,1.0
RBFADN.n,1.0
RNF212B.n,1.0
RNF224.p,1.0
RNF224.n,1.0
RNU105B.p,1.0
SEC14L6.n,1.0
SLC22A31.p,1.0
SLC22A31.n,1.0
STMND1.p,1.0
STMND1.n,1.0
TDRD15.p,1.0
THEGL.n,1.0
TMEM210.p,1.0
TMEM78.p,1.0
TRABD2B.p,1.0
TRABD2B.n,1.0
TRBC2.p-TRBV19.p-TRBV2.p-TRBV27.p-TRBV28.p-TRBV9.p,1.0
TRGC1.p-TRGC2.p-TRGJ1.p-TRGJ2.p-TRGJP.p-TRGJP1.p-TRGJP2.p-TRGV1.p-TRGV10.p-TRGV11.p-TRGV2.p-TRGV3.p-TRGV4.p-TRGV5.p-TRGV8.p-TRGV9.p,1.0
TRIM49B.p,1.0
TRIM49B.n,1.0
TTC34.n,1.0
TWIST2.p,1.0
ZDHHC11B.p,1.0
ZNF587B.p,1.0
ZNF726.p,1.0
ZNF726.n,1.0
ZNF736.p,1.0
ZNF891.p,1.0
ZNF891.n,1.0
ZRSR1.p,1.0
ZRSR1.n,1.0
