,0
KLRK1,1.0
KPNA5,1.0
KRT38,1.0
KRTAP1.3,1.0
KRTAP1.5,1.0
KRTAP5.1,1.0
LATS1,1.0
LCE2A,1.0
LPAR4,1.0
LRIG1,1.0
LRRC43,1.0
LRRC4B,1.0
MAGEB3,1.0
MAP3K1,1.0
MAPK14,1.0
MAPK4,1.0
MEPCE,1.0
MKL1,1.0
MLLT10,1.0
MMP11,1.0
MORC4,1.0
MSH4,1.0
MSR1,1.0
MSS51,1.0
MTA2,1.0
MYO5A,1.0
NAA25,1.0
NAB2,1.0
NARS2,1.0
NBAS,1.0
NBN,1.0
NBPF15,1.0
NBPF9,1.0
NCOA2,1.0
NCR1,1.0
NID2,1.0
NIPBL,1.0
NKD1,1.0
NME8,1.0
NOX5,1.0
NPIPA5,1.0
NPIPB5,1.0
NPM1,1.0
NPSR1,1.0
NR1H3,1.0
NTRK3,1.0
NUCB1,1.0
OBP2B,1.0
OCA2,1.0
OPRD1,1.0
OR10H5,1.0
OR10J1,1.0
OR13D1,1.0
OR2J2,1.0
OR4A16,1.0
OR4C16,1.0
OR4C6,1.0
OR4D2,1.0
OR4D5,1.0
OR5D16,1.0
OR5M11,1.0
OR5T1,1.0
OR5T3,1.0
OR7G2,1.0
OR8J3,1.0
OXCT1,1.0
PCDHGA3,1.0
PCSK7,1.0
PDK3,1.0
PGM2,1.0
PGR,1.0
PIK3C3,1.0
PKDREJ,1.0
PLA2G2E,1.0
POM121,1.0
POSTN,1.0
PPARG,1.0
PPM1D,1.0
PPP4C,1.0
PRICKLE2,1.0
PRPS1L1,1.0
PSG6,1.0
R3HDML,1.0
RARG,1.0
RFX1,1.0
RGPD8,1.0
RHOA,1.0
RNF20,1.0
RPUSD1,1.0
RSRC2,1.0
RTN4RL2,1.0
RUNX1,1.0
RUSC2,1.0
RYBP,1.0
SAMD11,1.0
SGSM3,1.0
SLC13A2,1.0
SLC27A2,1.0
SLC28A2,1.0
SLC40A1,1.0
SLC4A2,1.0
SLITRK4,1.0
SMAD2,1.0
SMAD4,1.0
SMC1A,1.0
SMCR8,1.0
SOWAHA,1.0
SOX2,1.0
SPAG16,1.0
SPESP1,1.0
SPON2,1.0
SPOP,1.0
SRC,1.0
SSTR4,1.0
STK11,1.0
TAB3,1.0
TAF5,1.0
TAS2R16,1.0
TBC1D25,1.0
TBCCD1,1.0
TBX3,1.0
TCEB3C,1.0
TDRD5,1.0
TLE6,1.0
TMCC1,1.0
TMEM189,1.0
TMEM247,1.0
TOB1,1.0
TOR3A,1.0
TPTE2,1.0
TRERF1,1.0
TRIM15,1.0
TRIM51,1.0
TRPV2,1.0
TTC14,1.0
TTC31,1.0
U2AF1,1.0
UGT2B10,1.0
UGT2B7,1.0
UNC50,1.0
USP11,1.0
USP32,1.0
VCX3B,1.0
VHL,1.0
VPS52,1.0
WDR60,1.0
WSCD2,1.0
WT1,1.0
WTAP,1.0
ZBTB7B,1.0
ZIC4,1.0
ZMYM1,1.0
ZNF14,1.0
ZNF211,1.0
ZNF24,1.0
ZNF384,1.0
ZNF43,1.0
ZNF486,1.0
ZNF517,1.0
ZNF598,1.0
ZNF630,1.0
ZNF770,1.0
ZNF780A,1.0
ZNF814,1.0
ZNF845,1.0
ZXDB,1.0
BAGE.n,1.0
BAGE3.n-BAGE4.n-BAGE5.n,1.0
FLJ36000.n,1.0
KCNJ18.n,1.0
NKX2.1.n,1.0
RNU86.n,1.0
SELO.n,1.0
